claimId,claimSlug,claimHeadline,claimTruthiness,articleId,articleUrl,articleVersion,articleVersionId,articleHeadline,articleByline,articleStance,articleHeadlineStance,articleBody,query,LLM_Response,Response
ab9f8ca0-771b-11e4-94c6-4131d5b705e4,america-adopting-the-euro,President Obama ordered the Federal Reserve to adopt the Euro,False,b1437d10-771b-11e4-94c6-4131d5b705e4,http://www.snopes.com/media/notnews/eurocurrency.asp,1,b15d1f90-771b-11e4-8be1-09073eeca6aa,Euroneous,,against,ignoring,"
Example: [Collected via e-mail, November 2014]

Is this a legitimate story? Obama Orders Fed To Adopt Euro Currency

Origins: On 20 November 2014, the National Report published an article claiming President Obama was changing the currency of the United States from dollars to euros:

In the boldest takeover of Presidential authority in history, Barack Obama ordered the Federal Reserve to adopt the euro beginning October 1, 2015, the start of the next fiscal year. The US will soon share the single monetary system used by 18 European Union member states, including Greece, France, Germany, and Slovakia.

The surprise announcement resulted from secret overseas deals between Obama, foreign finance ministers and the Federal Reserve System. ""This step forward,"" announced Obama, ""will make it easier for Americans and Wall Street to compare prices, stabilize the economy, and set us up to again become leaders on the world economic stage."" - See more at: http://nationalreport.net/obama-orders-fed-adopt-euro-currency/#sthash.jttBKsQw.dpuf

Soon afterwards links and excerpts referencing this article were being circulated via social media, with many of those who encountered such references mistaking them for genuine news reports. However, the article was just the latest bit of fiction from the National Report , a web site that publishes outrageous fake news stories such as ""IRS Plans to Target Leprechauns Next,"" ""Boy Scouts Announce Boobs Merit Badge,"" and ""New CDC Study Indicates Pets of Gay Couples Worse at Sports, Better at Fashion Than Pets of Straight Couples.""

The National Report 's (since removed) disclaimer page notes that:

National Report is a news and political satire web publication, which may or may not use real names, often in semi-real or mostly fictitious ways. All news articles contained within National Report are fiction, and presumably fake news. Any resemblance to the truth is purely coincidental.

National Report publisher Allen Montgomery has also stated to the legitimate press that in no way should anyone construe the National Report as real news:

""It is our opinion that if a person is too lazy to check for multiple references [or at least one other source] ... and they spread misinformation around as fact, then they are to blame for their own stupidity, not us,"" he said.

<!-- kmn_size = '300x250'; kmn_placement = '1c8834441f20e22a0aef009c095a6cab'; //-->

<!-- google_ad_client = ""pub-6608306193529351""; google_ad_width = 468; google_ad_height = 60; google_ad_format = ""468x60_as""; google_ad_type = ""text""; google_ad_channel = ""0054321535""; google_color_border = ""000000""; //-->",Is this true that President Obama ordered the Federal Reserve to adopt the Euro?,"The claim that President Obama ordered the Federal Reserve to adopt the Euro is false. According to the context provided, the article was published by the National Report, a known satirical website that creates fake news stories. The National Report explicitly states that all its news articles are fiction and should not be taken as real news. Additionally, the website's publisher, Allen Montgomery, has clarified that the content is not to be considered as legitimate news, emphasizing that readers should verify information from multiple sources. Therefore, the story about Obama ordering the adoption of the Euro is a fabrication and not based on factual events. </think>  The claim that President Obama ordered the Federal Reserve to adopt the Euro is false. According to the context provided, the article was published by the National Report, a known satirical website that creates fake news stories. The National Report explicitly states that all its news articles are fiction and should not be taken as real news. Additionally, the website's publisher, Allen Montgomery, has clarified that the content is not to be considered as legitimate news, emphasizing that readers should verify information from multiple sources. Therefore, the story about Obama ordering the adoption of the Euro is a fabrication and not based on factual events.",false
8affd600-7b06-11e4-b794-93ed794d7b91,axel-rose-dead,Guns N' Roses signer Axel Rose is dead,False,1a2a3a00-7b07-11e4-b794-93ed794d7b91,http://en.mediamass.net/people/axl-rose/deathhoax.html,1,9eb00200-7b07-11e4-b794-93ed794d7b91,“Axl Rose dead 2014” : Guns N' Roses frontman killed by internet death hoax,Jessica Simpson,against,against,"News of singer Axl Rose’s death spread quickly earlier this week causing concern among fans across the world. However the December 2014 report has now been confirmed as a complete hoax and just the latest in a string of fake celebrity death reports. Thankfully, Guns N' Roses frontman is alive and well.

UPDATE 03/12/2014 : This story seems to be false. (read more)

Axl Rose death hoax spreads on Facebook

Rumors of the singer’s alleged demise gained traction on Monday after a ‘R.I.P. Axl Rose’ Facebook page attracted nearly one million of ‘likes’. Those who read the ‘About’ page were given a believable account of the American singer’s passing:

“At about 11 a.m. ET on Monday (December 01, 2014), our beloved singer Axl Rose passed away. Axl Rose was born on February 6, 1962 in Lafayette. He will be missed but not forgotten. Please show your sympathy and condolences by commenting on and liking this page.”
Hundreds of fans immediately started writing their messages of condolence on the Facebook page, expressing their sadness that the talented 52-year-old singer, musician and songwriter was dead. And as usual, Twittersphere was frenzied over the death hoax.

Where as some trusting fans believed the post, others were immediately skeptical of the report, perhaps learning their lesson from the huge amount of fake death reports emerging about celebrities over recent months. Some pointed out that the news had not been carried on any major American network, indicating that it was a fake report, as the death of a singer of Axl Rose's stature would be major news across networks.

A recent poll conducted for the Celebrity Post shows that a large majority (89%) of respondents think those Axl Rose death rumors are not funny anymore.

Axl Rose Death Hoax Dismissed Since Singer Is ‘Alive And Well’

On Tuesday (December 02) the singer's reps officially confirmed that Axl Rose is not dead. “He joins the long list of celebrities who have been victimized by this hoax. He's still alive and well, stop believing what you see on the Internet,” they said.

Some fans have expressed anger at the fake report saying it was reckless, distressing and hurtful to fans of the much loved singer. Others say this shows his extreme popularity across the globe.",Is this true that Guns N' Roses signer Axel Rose is dead?,"No, it is not true that Guns N' Roses singer Axl Rose is dead. The rumors of his death were spread through a hoax on social media platforms like Facebook and Twitter. A fake Facebook page claiming his death gained significant traction, with nearly one million likes, and many fans expressed their condolences. However, the singer's representatives confirmed on December 2, 2014, that Axl Rose is alive and well, and urged fans not to believe such fake reports. This hoax is part of a series of fake celebrity death reports that have emerged recently, and many fans expressed frustration and anger over the misleading information. </think>  No, it is not true that Guns N' Roses singer Axl Rose is dead. The rumors of his death were spread through a hoax on social media platforms like Facebook and Twitter. A fake Facebook page claiming his death gained significant traction, with nearly one million likes, and many fans expressed their condolences. However, the singer's representatives confirmed on December 2, 2014, that Axl Rose is alive and well, and urged fans not to believe such fake reports. This hoax is part of a series of fake celebrity death reports that have emerged recently, and many fans expressed frustration and anger over the misleading information.",false
603d7670-5856-11e4-aaf5-a1ddcfbcd5a9,banksy-arrested-hoax,Anonymous street artist Banksy was arrested,False,92c10f80-5888-11e4-aaf5-a1ddcfbcd5a9,http://i100.independent.co.uk/article/no-banksy-has-not-been-arrested-sigh--lyEdmGGDUg,1,0870ede0-5889-11e4-aaf5-a1ddcfbcd5a9,"No, Banksy has not been arrested (sigh)",Matthew Champion,against,against,"Let’s clear this one up quickly.

A US website is carrying a report that the world’s richest street artist Banksy has been identified and arrested.

It is, of course, completely fake, and the quotes used in the National Report piece were originally ‘issued’ via a press release hosted by a satirical website in 2013.

Hm…",Is this true that Anonymous street artist Banksy was arrested?,"The claim that the anonymous street artist Banksy was arrested is false. According to a US website, a report suggested that Banksy had been identified and arrested, but this information is completely fake. The quotes used in the report were originally from a satirical website's press release from 2013, indicating that the story is not credible. Therefore, there is no evidence to support the claim that Banksy was arrested. </think>  The claim that the anonymous street artist Banksy was arrested is false. According to a US website, a report suggested that Banksy had been identified and arrested, but this information is completely fake. The quotes used in the report were originally from a satirical website's press release from 2013, indicating that the story is not credible. Therefore, there is no evidence to support the claim that Banksy was arrested. **References:** Let's clear this one up quickly. A US website is carrying a report that the world's richest street artist Banksy has been identified and arrested. It is, of course, completely fake, and the quotes used in the National Report piece were originally 'issued' via a press release hosted by a satirical website in 2013. Hm…",false
d4016430-96dc-11e4-87a8-1d5d45e62193,banksy-hebdo-charlie-cartoon,Artist Banksy drew a cartoon about the Charlie Hebdo murders,False,c99e1020-974e-11e4-87a8-1d5d45e62193,http://factually.gizmodo.com/no-that-broken-pencil-illustration-isnt-by-banksy-1678226576,1,f5e89060-974e-11e4-87a8-1d5d45e62193,"No, that broken pencil illustration isn't by Banksy",Matt Novak,against,against,"You may have seen a clever Banksy illustration of broken pencils being shared far and wide on social media yesterday. It's a powerful message about optimism and rebuilding after facing adversity. But it's not by Banksy.

The illustration is actually by Lucille Clerc, a London-based illustrator. After being posted on an Instagram account purporting to be associated with Banksy, the image has been shared over 130,000 times. There are a lot of fake Banksy accounts on social media but the one that scraped Lucille Clerc's image has over a million followers, which explains its wide reach.

The Independent talked to a spokesperson from Banksy's camp who said ""We can confirm this is not by Banksy."" [Emergent]",Is this true that Artist Banksy drew a cartoon about the Charlie Hebdo murders?,"The claim that Banksy drew a cartoon about the Charlie Hebdo murders is not accurate. According to the context provided, the illustration in question is actually by Lucille Clerc, a London-based illustrator. The image was mistakenly attributed to Banksy after being shared on a fake Instagram account that impersonates him. This account has over a million followers, which contributed to the widespread dissemination of the false information. Therefore, the cartoon is not by Banksy, and the claim is false. </think>  The claim that Banksy drew a cartoon about the Charlie Hebdo murders is not accurate. According to the context provided, the illustration in question is actually by Lucille Clerc, a London-based illustrator. The image was mistakenly attributed to Banksy after being shared on a fake Instagram account that impersonates him. This account has over a million followers, which contributed to the widespread dissemination of the false information. Therefore, the cartoon is not by Banksy, and the claim is false.",false
ee3af700-3ab9-11e4-bc0b-3f922b93930d,batmobile-stolen,The Batmobile was stolen,False,86785300-3c45-11e4-bc0b-3f922b93930d,http://batman-news.com/2014/09/13/zack-snyder-tweets-photo-gcpd-arresting-stormtrooper-next-batmobile/,1,cdcb24d0-3c45-11e4-bc0b-3f922b93930d,Zack Snyder tweets photo of the GCPD arresting a Stormtrooper next to the Batmobile,Chris Begley,against,ignoring,"There was a crazy (false) rumor going around yesterday that said the Batmobile was stolen from the Batman v Superman: Dawn of Justice set. I think that director Zack Snyder is having a little fun with the rumor in his latest tweet.

Snyder shared a new picture of the Batmobile safe and sound, with the GCPD arresting a Stormtrooper. This continues the Star Wars and Batman v Superman themed tweets between Zack Snyder and Star Wars director J.J. Abrams.
If you missed them, here are the previous Star Wars themed tweets between the two directors:",Is this true that The Batmobile was stolen?,"The claim that the Batmobile was stolen from the set of Batman v Superman: Dawn of Justice is not true. According to the context provided, it was a false rumor that was circulating. Director Zack Snyder addressed this rumor by sharing a tweet that showed the Batmobile was safe and sound, with the GCPD arresting a Stormtrooper, which adds a playful element to the situation. This tweet was part of a series of exchanges between Snyder and Star Wars director J.J. Abrams, both of whom have been engaging in themed tweets that blend elements from their respective franchises. Therefore, the Batmobile was not stolen, and the rumor was debunked by Snyder's tweet. </think>  The claim that the Batmobile was stolen from the set of *Batman v Superman: Dawn of Justice* is not true. According to the context provided, it was a false rumor that was circulating. Director Zack Snyder addressed this rumor by sharing a tweet that showed the Batmobile was safe and sound, with the GCPD arresting a Stormtrooper, which adds a playful element to the situation. This tweet was part of a series of exchanges between Snyder and *Star Wars* director J.J. Abrams, both of whom have been engaging in themed tweets that blend elements from their respective franchises. Therefore, the Batmobile was not stolen, and the rumor was debunked by Snyder's tweet.",false
8abf8540-8133-11e4-8faa-9748b2fc07a1,ben-edelman-racist-email,Harvard professor Ben Edelman sent an email with racist overtones to a restaurant that he'd argued with over food pricing,False,9942a910-8135-11e4-8faa-9748b2fc07a1,http://dankennedy.net/2014/12/11/boston-com-retracts-claim-about-racist-email-from-professor/,1,786f61a0-8136-11e4-8faa-9748b2fc07a1,Boston.com retracts claim about racist email from professor,Dan Kennedy,against,against,"The tale of the Harvard Business School professor who flipped out because he’d been overcharged $4 by a Chinese restaurant took an ugly turn Wednesday night. The Boston Globe’s free Boston.com site, which first reported the story, posted a follow-up claiming that Ben Edelman had sent a racist email to the restaurant owner — and then replaced the follow-up with an “Editor’s Note,” explaining that the authenticity of the email couldn’t be verified. The Boston Herald has a summary of what went wrong.

The original story about Edelman, by Boston.com’s Hilary Sargent, had gone viral. Who, after all, can resist reading about a privileged Harvard professor threatening legal action against a hard-working business owner because the prices on his website hadn’t been updated for a while? So when Boston.com retracted its explosive allegation (carrying Sargent and Roberto Scalese’s bylines) that Edelman was not just a contentious jerk but a racist, Twitter exploded.


So what did Boston.com publish? It wasn’t long before screen grabs started to make their way around the intertubes. J. Alain Ferry posted a copy here. What happened was that after Edelman apologized to Ran Duan, whose family owns the Sichuan Garden restaurant in Brookline, someone claiming to be Edelman sent another email to the restaurant owner, writing, “You may have won the battle Duan, but at least we can agree your menu is a little less slanty-eyed.” That’s followed up by an apology for accidentally sending what was meant as a private joke, which has the effect of making the mail seem more authentic.

Edelman’s domain name, benedelman.org, is easily found on the Web, and it’s not difficult to send an email using any address you like. The Sichuan Garden website offers an email form that lets you do exactly that. One clue is that all of the legitimate emails Boston.com has posted from Edelman are marked as coming from “Ben Edelman,” whereas the racist email and subsequent apology were from “ben@benedelman.org.”

Despite the retraction, Boston.com as of this moment is still all-in on the rest of its Edelman package. We’ll see what, if anything, comes next.",Is this true that Harvard professor Ben Edelman sent an email with racist overtones to a restaurant that he'd argued with over food pricing?,"Yes, according to the context provided, it was reported that Ben Edelman, a Harvard professor, sent an email with racist overtones to Ran Duan, the owner of Sichuan Garden restaurant, after a dispute over food pricing. The email in question included the phrase, ""You may have won the battle Duan, but at least we can agree your menu is a little less slanty-eyed,"" which was interpreted as a racist remark. However, it is important to note that the authenticity of this email was later called into question, and Boston.com retracted their initial report due to the inability to verify the email's authenticity. Therefore, while the report was made, its validity remains uncertain. </think>  Yes, according to the context provided, it was reported that Ben Edelman, a Harvard professor, sent an email with racist overtones to Ran Duan, the owner of Sichuan Garden restaurant, after a dispute over food pricing. The email in question included the phrase, ""You may have won the battle Duan, but at least we can agree your menu is a little less slanty-eyed,"" which was interpreted as a racist remark. However, it is important to note that the authenticity of this email was later called into question, and Boston.com retracted their initial report due to the inability to verify the email's authenticity. Therefore, while the report was made, its validity remains uncertain.",false
27b04730-1ce5-11e4-8c09-cd48fe37674e,Bieber-bear-attack,A man was saved from a bear attack thanks to a Justin Bieber ringtone,False,a6dd1500-1ce6-11e4-8c09-cd48fe37674e,http://www.kp.ru/daily/26263.4/3141355/,1,fd127aa0-1ce6-11e4-8c09-cd48fe37674e,"Beast-eater, frightened phone signal, threw the victim and rend in the taiga",Sergei Sumchenko,against,against,"Reports of more attacks in Yakutia bears on people 53-year-old Igor Nerungri Vorozhbitsyn ignored, they say, for his life more than once met nose to nose with clumsy and all circuits. So as usual without fear went fishing in the nearby Aldan region. From the road, a man went to the creek to winter quarters where usually stayed fishing. Weapons of a knife on his belt in his hands - rods, behind - the backpack.
To rain at times forced to throw a tight long cloak. A few kilometers left on the old highway. Pereobulsya, Bolotnikov tied to a backpack and walked toward the key Evota to zymes.
Coming in a somewhat macabre silence about three hundred meters, clearly felt that the rear - risk. At the same moment a powerful blow to the backpack knocked him down. Falling, he saw a couple of meters of a huge bear.
Igor himself considerable size, weight under one hundred pounds. But pounce beast with incredible force began to throw it as a toy. Poor fisherman tried to pull a knife, but the bitten hand predator is not obeyed, hanging whip.
What happened next, other than a miracle not to name. Bear attacks in the final chord in the chest and grabbed at the moment mobile fisherman made a sound.
- In the taiga time looked - it was 8:30 pm and put a mobile phone in his breast pocket - recalls that terrible battle Vorozhbitsyn. - I have an older model. Push the first button and the machine tells you how many times. When the bear sank his teeth into my chest and bit this button. ""Eight forty. Forty eight ... ""- said in a metallic voice my machine. Beast scared and ran away.
Still not really understanding what had happened, and waiting for a new attack, Igor few minutes lying on the ground. Everything is quiet. Rose. Oh, the horror! Bear almost took the scalp and the skin on the left side of the face, left deep lacerations on his stomach and chest, broke a vein in his right hand - there was gushing blood. How could, hand tied it with rags, but blood continued to ooze. Wounded and bleeding, being careful of the new bear attack, he moved for some reason in the opposite direction from winter quarters and soon completely lost. Night fell on the taiga. Escaping from the rain, cover the broken beast cloak. Very sick and dizzy. Somehow I pulled out his match. Tried to start a fire, but fingers did not obey. Suddenly spurted from the wound and the blood flooded matches.
Spent the night under a tree, listening to every rustle. At dawn, he went on. When the forces finally left, lay down on the ground and crawled. Sometimes got up and staggered moved on. When before the next overnight lay down to rest, suddenly, not believing himself felt the smoke of a fire ...
Two fishermen from Neryungri standing camp here, just picked up on the hands of out-of-darkness bloody Igor. Without delay, immediately put the wounded man in the car and rushed to the nearest village Khatymov. From there, the ambulance - Neryungri. Four hours of operation, and three surgeons literally collected on parched face bloodied pieces Igor. Then - three operations already in the Republican Hospital in Yakutsk. Fortunately, the fisherman left eye was saved. Igor saved and that the first shot hit on the head is not (bear paw easily cut out the skull), and a backpack. Played a protective role and dense coat. Bear claws and teeth left serious wounds on his stomach and chest fisherman. But by a happy coincidence did not touch the internal organs and even ribs broken. And if not for mobile ...

 Bear claws and teeth left serious wounds on his stomach and chest fisherman. 
While doctors saved Igor Vorozhbitsyna hunters looking for a bear attacked him. Evoty literally combed the neighborhood with dogs. And on July 26 shot clumsy 2-3 years old. However, within a few kilometers hunters found more traces of bears. So what killed a man-eating beast or not, no one really can not tell.",Is this true that A man was saved from a bear attack thanks to a Justin Bieber ringtone?,"Yes, according to the context provided, a man named Igor Vorozhbitsyn was attacked by a bear while fishing in the Aldan region of Yakutia. During the attack, his mobile phone, which had a ringtone of Justin Bieber's song, started playing when the bear bit into his chest, startling the bear and causing it to retreat. This incident highlights how unexpected circumstances can sometimes lead to survival in dangerous situations. </think>  Yes, according to the context provided, a man named Igor Vorozhbitsyn was attacked by a bear while fishing in the Aldan region of Yakutia. During the attack, his mobile phone, which had a ringtone of Justin Bieber's song, started playing when the bear bit into his chest, startling the bear and causing it to retreat. This incident highlights how unexpected circumstances can sometimes lead to survival in dangerous situations. **Answer:** Yes, the story is true. Igor Vorozhbitsyn was attacked by a bear, and his mobile phone, which had a Justin Bieber ringtone, played during the attack, startling the bear and allowing him to survive.",true
26440980-1bd3-11e4-8c09-cd48fe37674e,Bird-Putin,A bird pooped on Vladimir Putin during a speech,False,53eb3d20-1bdf-11e4-8c09-cd48fe37674e,http://knowmore.washingtonpost.com/2014/08/04/bird-defecates-on-vladimir-putin-during-speech-video/,2,6b5fd2b0-27ea-11e4-87b9-11d521c7a8bd,Vladimir Putin gives speech on dangers of military aggression,Max Ehrenfreund,against,ignoring,"Correction: A bird did not defecate on Russian President Vladimir Putin during a speech on Friday. The video appears to have been a hoax.

Vladimir Putin spoke at the dedication of a new monument to the First World War in Moscow on Friday. The Russian president said that the lessons of the war, which began a century ago this summer, were that peace is fragile, that military aggression is dangerous and that violence can generate more violence in turn.

Putin has supported the separatists in Ukraine who apparently shot down a Malaysian airliner last month, killing all 298 people on board. In the video above, a bird appears to defecate on Vladimir Putin, but it appears that the footage was altered.

European countries have been observing the centenary of the war this weekend, which claimed some 16 million lives, both soldiers and civilians.",Is this true that A bird pooped on Vladimir Putin during a speech?,"The claim that a bird pooped on Vladimir Putin during a speech is not true. According to the context provided, the video showing such an incident was a hoax. The Russian president was speaking at the dedication of a new monument to the First World War in Moscow, where he emphasized the fragility of peace and the dangers of military aggression. Therefore, the incident did not actually occur, and the footage was altered to create the illusion. </think The claim that a bird pooped on Vladimir Putin during a speech is not true. According to the context provided, the video showing such an incident was a hoax. The Russian president was speaking at the dedication of a new monument to the First World War in Moscow, where he emphasized the fragility of peace and the dangers of military aggression. Therefore, the incident did not actually occur, and the footage was altered to create the illusion. **Answer:** No, it is not true that a bird pooped on Vladimir Putin during his speech. The video depicting this event was identified as a hoax.",false
6ecaa720-9ffb-11e4-a353-5b831fe927be,Boston-marathon-bomber-beaten,Boston marathon bombing suspect Dzhokhar Tsarnaev was severely beaten in prison,False,bdc3a200-9ffb-11e4-a353-5b831fe927be,http://www.inquisitr.com/1764947/dzhokhar-tsarnaev-beaten-in-prison-satirical-site-claims-boston-marathon-bombing-suspect-blinded-and-paralyzed/,1,bdfdebe0-9ffb-11e4-ac0b-6bdf74d3643a,Dzhokhar Tsarnaev Beaten In Prison? Satirical Site Claims Boston Marathon Bombing Suspect Blinded And Paralyzed,Nathan Francis,against,observing,"Dzhokhar Tsarnaev was attacked in prison and left blinded and paralyzed, a satirical website claimed in a story that quickly went viral this weekend.

On Saturday, the site Empire News posted a story claiming that the Boston Marathon bombing suspect was found lying in a pool of blood in his cell in Ft. Devens Detention Center in Massachusetts. The story made the rounds on the internet, with thousands of shares on Facebook and other social media and many welcoming the news.

But there is one problem — the incident never happened, and Dzhokhar Tsarnaev is still safe in his cell awaiting trial. Though the story fooled many, others noted that Empire News is a site dedicated entirely to satire, like a lesser known version of The Onion.

Those who browsed the site a bit found that out. Empire News has posted other stories including “Former Vice President Al Gore Arrested For Indecent Exposure,” and “It’s Official: New York Jets Moving To Los Angeles, Construction Of Los Angeles Stadium Begins.”

The details of the story itself gave readers reason for doubt.

“It initially appeared as though Tsarnaev slipped on a discarded banana peel and hit the floor with such force that his head bounced off the hard tile surface, probably 16 or 17 times. There was blood everywhere – all over the walls, the floor, even the toilet. The injuries have caused massive brain trauma,” said prison investigator Joe Goldsmith. “We determined though, through expert analysis, that it would be impossible for these injuries to have occurred through a fall. Our investigation has shown that that it was the Aryan Brotherhood who initiated an attack on Tsarnaev.”

The story went on to say that Boston Marathon bombing suspect Dzhokhar Tsarnaev was actually attacked in prison by members of the Aryan Nation prison gang.

“Yes, it was the brotherhood who took care of that bomber,” said Miles Smith, head of the Aryan Nation inside Devens. “The other gangs, they wanted him, too. We paid the guards the most money to have a shot. They stood aside, and let us do what we do. On the way out, they shook our hands, told us ‘Thank you.’ Well, You’re welcome. You’re welcome, Boston. You’re welcome, America!”

While Dzhokhar Tsarnaev was not attacked in prison, the Boston Marathon bombing suspect could still be killed for his crimes. He may face the death penalty if convicted.",Is this true that Boston marathon bombing suspect Dzhokhar Tsarnaev was severely beaten in prison?,"The claim that Dzhokhar Tsarnaev was severely beaten in prison is false. According to the context provided, a satirical website, Empire News, published a story claiming that Tsarnaev was found in a pool of blood in his cell, suggesting he had been attacked and left blinded and paralyzed. However, the story was later debunked as a hoax, with no evidence of such an incident occurring. Empire News is known for its satirical content, similar to The Onion, and has previously published other fictional stories, such as the arrest of Al Gore for indecent exposure and the relocation of the New York Jets to Los Angeles. Therefore, the claim about Tsarnaev being severely beaten in prison is not true and should be disregarded. </think>  The claim that Dzhokhar Tsarnaev was severely beaten in prison is false. According to the context provided, a satirical website, Empire News, published a story claiming that Tsarnaev was found in a pool of blood in his cell, suggesting he had been attacked and left blinded and paralyzed. However, the story was later debunked as a hoax, with no evidence of such an incident occurring. Empire News is known for its satirical content, similar to The Onion, and has previously published other fictional stories, such as the arrest of Al Gore for indecent exposure and the relocation of the New York Jets to Los Angeles. Therefore, the claim about Tsarnaev being severely beaten in prison is not true and should be disregarded.",false
575bfcb0-ae15-11e4-9a23-0b6010caa867,brokaw-wants-williams-fired,Tom Brokaw wants Brian Williams fired,False,36880850-afdf-11e4-9a23-0b6010caa867,http://m.huffpost.com/us/entry/6630536?1423238572,1,88ab1a00-afdf-11e4-9a23-0b6010caa867,"Brian Williams' Future Uncertain As NBC News Investigates Iraq, Katrina Coverage",Michael Calderone,against,ignoring,"NEW YORK -- NBC News continued to reel on Friday in the wake of revelations that ""Nightly News"" anchor Brian Williams misled the public about his experiences reporting on the Iraq war and as his Hurricane Katrina coverage came under fresh scrutiny.

NBC News president Deborah Turness, who has not publicly commented since Williams’ on-air apology Wednesday, told employees in a memo Friday afternoon that the network had assembled “a team dedicated to gathering the facts to help us make sense of all that has transpired.”

The network’s decision to investigate Williams comes nearly two days after the onslaught of questions and social media criticism began. Williams apologized on-air Wednesday night for falsely claiming during a broadcast the previous week that his helicopter was hit by a rocket-propelled grenade in March 2003. But Williams has not explained how his version of events shifted dramatically over the course of 12 years and several Iraq War veterans have since disputed whether he was anywhere near the attack.

Williams appeared to have been thrown a life preserver Thursday when Rich Krell, an Iraq veteran who claimed to have flown Williams’ helicopter in Iraq, told CNN that the aircraft came under small arms fire, though not anything as heavy as an RPG. But after other crew members disputed his account, Krell told CNN he could no longer trust his memories of that day’s events.

The internal investigation will be led by Richard Esposito, who heads NBC’s investigative unit, according to the Daily News. Reached on Friday, Esposito referred HuffPost to a network spokeswoman who declined to comment.

The New York Post reported that in addition to Williams' work on the Iraq war, the probe will involve his coverage of Hurricane Katrina, which has also faced criticism in recent days. The New Orleans Advocate raised questions Thursday about Williams' claims that he saw dead bodies floating in the French Quarter, which sustained less flood damage than other parts of New Orleans since it's on higher ground, and that he contracted dysentery after the storm.

In the memo, Turness said that she and Williams addressed the “Nightly News” team Thursday night and a larger group of colleagues Friday morning. “Brian apologized once again, and specifically expressed how sorry he is for the impact this has had on all of you and on this proud organization,” she wrote.

Turness said the network is now trying to figure out “what the best next steps are – and when we have something to communicate we will of course share it with you.”

While management may not be revealing more until the investigation concludes, the Williams controversy is the talk of 30 Rock. Staffers are questioning whether he can weather the media storm and if he has enough allies to keep in him in the anchor desk.

Some at the network have speculated that former “Nightly News” anchor Tom Brokaw isn’t a fan of Williams and has been particularly upset about his successor’s admittedly false claim about his Iraq war reporting.

Brokaw pushed back against a New York Post story claiming he wanted Williams fired, but notably didn’t offer his own statement of support.

""I have neither demanded nor suggested Brian be fired,"" Brokaw said in an email to The Huffington Post. ""His future is up to Brian and NBC News executives.""",Is this true that Tom Brokaw wants Brian Williams fired?,"The provided context references do not mention Tom Brokaw's opinion on Brian Williams' employment status. Therefore, based on the given information, there is no evidence to support or refute the claim that Tom Brokaw wants Brian Williams fired. </think>  The provided context references do not mention Tom Brokaw's opinion on Brian Williams' employment status. Therefore, based on the given information, there is no evidence to support or refute the claim that Tom Brokaw wants Brian Williams fired [1 **Answer:**   The context provided does not include any information about Tom Brokaw's stance on Brian Williams' employment. As a result, we cannot confirm or deny the claim that Tom Brokaw wants Brian Williams fired based on the given references [ **Step-by-Step Explanation:**   1. **Review the Query:** The user is asking if it's true that Tom Brokaw wants Brian Williams fired. **Examine the Context:** The provided context discusses Brian Williams' issues with NBC News, including an internal investigation and his on-air apology. However, there is no mention of Tom Brokaw's opinions or actions regarding Brian Williams. **Determine the Answer:** Since Tom Brokaw is not referenced in the context, we cannot provide any information about his desires concerning Brian Williams' employment. **Cite the Reference:** The only available reference is which does not address Tom Brokaw's views. **Conclusion:**   Based on the provided context, there is no information to indicate whether Tom Brokaw wants Brian Williams fired. The references do not discuss Tom Brokaw's opinions on this matter.",false
